"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"504","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 13:13:29","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"505","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 12:52:10","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"506","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 12:41:02","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"507","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 12:27:43","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"508","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 11:48:35","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"509","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 11:43:06","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"510","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 11:34:15","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"511","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 11:21:44","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"512","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 11:18:34","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"513","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 11:15:06","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"514","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-19 11:13:00","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"515","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 10:50:42","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"516","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 10:38:27","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"517","So I tried giving the raycon's a try and I just couldn't take it any longer. (Sorry @rayconglobal ) It's not that ","2020-12-19 10:34:43","FALSE","0","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"518","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 10:29:10","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"519","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 10:25:01","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"520","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 10:16:48","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"521","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 10:11:13","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"522","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 10:10:49","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"523","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 10:06:54","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"524","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 09:44:20","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"525","RT @GerberKawasaki: When I first bought Apple stock. No one had any idea Steve Jobs would invent the IPhone. Imagine what Elon can do that","2020-12-19 09:38:38","TRUE","178","0","0","Apple iPhone","Los Angeles","USA",TRUE
"526","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 09:36:45","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"527","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 09:24:55","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"528","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 09:23:01","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"529","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 09:06:58","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"530","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-19 08:59:39","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"531","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 08:58:51","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"532","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 08:46:23","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"533","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 08:32:33","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"534","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 08:22:08","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"535","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 08:19:55","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"536","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 08:02:19","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"537","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 07:55:42","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"538","`Hook to New` &gt; get Links to your Apple Notes which you can use on iPad and iPhone too if the targets are reachable from there","2020-12-19 07:39:00","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"539","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 07:32:57","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"540","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 07:17:13","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"541","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 07:05:32","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"542","I will happily switch to an iphone from my pixel if @Apple follows through on allowing users to prevent apps from ","2020-12-19 06:57:04","FALSE","0","0","1","Apple iPhone","Los Angeles","USA",FALSE
"543","@tim_cook When can I choose the news sources I want for stocks and Apple News on my iPhone?","2020-12-19 06:50:53","FALSE","0","0","0","Apple iPhone","Los Angeles","USA",FALSE
"544","RT @saurik: Which should remind all of us of another lawsuit currently ongoing with Apple: their attempt to crush @CorelliumHQ, the company","2020-12-19 06:50:09","TRUE","119","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"545","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 06:47:43","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"546","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 06:46:32","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"547","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 06:42:57","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"548","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 06:23:16","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"549","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 06:20:16","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"550","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 06:17:40","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"551","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-19 06:17:11","TRUE","4","0","0","Apple iPhone","Los Angeles","USA",TRUE
"552","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-19 06:13:43","TRUE","4","0","0","Apple iPhone","Los Angeles","USA",TRUE
"553","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-19 06:13:06","TRUE","4","0","0","Apple iPhone","Los Angeles","USA",TRUE
"554","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2020-12-19 06:10:45","TRUE","4","0","0","Apple iPhone","Los Angeles","USA",TRUE
"555","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames ","2020-12-19 06:10:37","FALSE","4","3","0","Apple iPhone","Los Angeles","USA",TRUE
"556","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 05:49:12","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"557","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 05:40:09","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"558","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-19 05:35:53","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"559","RT @TheWrap: The Apple-Facebook rivalry is heating up, with Apple CEO Tim Cook pushing back against Facebook's complaint a new iPhone featu","2020-12-19 05:22:10","TRUE","4","0","-2","Apple iPhone","Los Angeles","USA",FALSE
"560","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 05:17:00","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"561","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 05:15:48","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"562","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 05:14:21","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"563","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 05:14:02","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"564","Update: switching to iPhone is a real pain. 

Sorry Apple-fanatics but Android+Google is A LOT easier to use. Apple ","2020-12-19 05:10:31","FALSE","0","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"565","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 05:06:54","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"566","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 05:06:30","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"567","RT @iDropNews: Follow the link and enter to win a FREE iPhone 12 Pro Max from @iDropNews  (ARV: $1,099) ","2020-12-19 04:50:09","TRUE","2523","0","2","Apple iPhone","Los Angeles","USA",TRUE
"568","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 04:48:57","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"569","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 04:48:08","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"570","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 04:45:15","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"571","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 04:39:51","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"572","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 04:29:56","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"573","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 04:09:54","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"574","Seems audio quality on AirPods Max work better with iPhone versus Mac for some reason. Couldnt hear the small deta ","2020-12-19 04:00:44","FALSE","0","1","2","Apple iPhone","Los Angeles","USA",FALSE
"575","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:59:45","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"576","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:59:24","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"577","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 03:56:56","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"578","RT @iDropNews: Congrats to Matthew R. from Brooklyn, New York who won a brand-new iPhone 12 Pro Max from @iDropNews  Follow the link and e","2020-12-19 03:47:53","TRUE","1857","0","1","Apple iPhone","Los Angeles","USA",TRUE
"579","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:47:05","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"580","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:44:18","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"581","Please make out of office messages or do not disturb messages for Iphone text messages  @Apple","2020-12-19 03:40:06","FALSE","0","0","-1","Apple iPhone","Los Angeles","USA",FALSE
"582","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:37:38","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"583","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:34:37","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"584","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:26:38","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"585","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:25:00","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"586","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:11:21","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"587","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:09:29","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"588","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:08:25","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
"589","RT @KianLawley: if u havent downloaded the FC app yet, u should download it now. ","2020-12-19 03:07:41","TRUE","228","0","0","Apple iPhone","Los Angeles","USA",TRUE
